doi,article_title,keywords,subject_cat_desc,exemplar,cluster_label
10.1016/j.rmed.2012.09.013,Chemokine profiles in blood associated with delayed asthmatic response to allergen challenge,"serum concentrations chemokines, concentrations chemokines associated, concentrations chemokines, significant chemokine changes, chemokines associated isolated",Respiratory System,True,8
10.1016/j.resuscitation.2019.01.016,Epinephrine for out of hospital cardiac arrest: A systematic review and meta-analysis of randomized controlled trials,"evaluate effectiveness epinephrine, ohca treated epinephrine, patients epinephrine compared, effectiveness epinephrine compared, effectiveness epinephrine",Emergency Medicine,True,9
10.1016/j.robot.2015.02.013,An autonomous all terrain robotic system for field demining missions,"toolbox humanitarian demining, terrain robotic, terrain robotic developed, humanitarian demining missions, autonomous terrain robotic",Robotics,True,2
10.1016/j.otsr.2008.09.003,Proximal humerus fractures treated by percutaneous locking plate internal fixation,"proximal humeral fractures, fractures proximal humerus, fixation proximal humeral, performed proximal humerus, humeral fractures evaluate",Surgery,True,4
10.1016/j.porgcoat.2014.07.010,Synthesis of monoallyi-end-capped polydimethylsiloxane-based polymerizable surfactant,"polymerizable surfactant successfully, polymerizable surfactant, used polymerizable surfactant, end capped polydimethylsiloxane, capped polydimethylsiloxane","Chemistry, Applied",True,6
10.1016/j.ypmed.2005.11.019,"The influence of friends, family, and older peers on smoking among elementary school students: Low-risk students in high-risk schools","smoking senior students, risk smoking, senior students smoke, school smoking behaviour, students smoke","Medicine, General & Internal",True,5
10.1016/j.pce.2013.04.015,"Status of groundwater arsenic pollution in Holocene aquifers from parts of the Ghaghara Basin, India: Its relation to geomorphology and hydrogeological setting(Retracted article. See vol.96, pg.84, 2016)","groundwater arsenic survey, groundwater arsenic, contaminated tubewells faizabad, arsenic survey, arsenic survey carried",Water Resources,True,1
10.1016/j.tecto.2007.06.007,"The past valley glacier network in the Himalayas and the Tibetan ice sheet during the last glacial period and its glacial-isostatic, eustatic and climatic consequences (Retracted article. See vol. 485, pg. 333, 2010)","tibet glacial, tibet glacial period, covering tibet glacial, ice thickness tibet, tibetan ice sheet",Geochemistry & Geophysics,True,1
10.1016/j.rser.2013.05.062,Reviewing the effect of CO2 and the sun on global climate,"climate regard solar, observed global warming, sun earth climate, solar forcing, co2 global climate",Energy & Fuels,True,1
10.1038/s41598-020-68709-5,RETRACTED ARTICLE: Synthesis and characterization of trimeric phosphazene based ionic liquids with tetrafluoroborate anions and their thermal investigations,"ionic liquids pzils, based ionic liquids, ionic compounds pzil1a, phosphazene based ionic, synthesized ionic compounds",Science & Technology - Other Topics,True,7
10.1021/acsomega.8b00153,"Solid-to-Solid Crystallization of Organic Thin Films: Classical and Nonclassical Pathways (Retracted article. See vol. 4, pg. 12375, 2019)","film nanorods crystallization, growth cuq particles, cuq annealing films, nanorods crystallization, organic crystals studied","Chemistry, Multidisciplinary",True,7
10.1038/s41586-019-1306-0,"Global analysis of streamflow response to forest management (Publication with Expression of Concern. See vol. 574, 2019) (Retracted article. See vol. 578, pg. 326, 2020)","forest management fundamental, streamflow changes forest, forest management studies, forest management, streamflow response forest",Science & Technology - Other Topics,True,1
10.1038/cddis.2016.260,Hsa-miR-623 suppresses tumor progression in human lung adenocarcinoma,"mir 623 inhibited, metastasis targeting ku80, 623 lung cancer, cells hsa mir, inhibition hsa mir",Cell Biology,True,11
10.1038/s41467-018-07861-z,A switch in the poly(dC)/RmIB complex regulates bacterial persister formation,"bacterial persisters phenotypic, pathogen pseudomonas aeruginosa, opportunistic pathogen pseudomonas, pathogen pseudomonas, bacterial persisters",Multidisciplinary Sciences,True,0
10.1038/s41598-019-45946-x,Doubled haploid production in alfalfa (Medicago sativa L.) through isolated microspore culture,"haploid production alfalfa, induce embryogenesis alfalfa, embryogenesis alfalfa, embryogenesis alfalfa isolated, alfalfa induce embryogenesis",Multidisciplinary Sciences,True,0
10.1021/la200377b,Spatially Selective Photochemical Reduction of Silver on Nanoembossed Ferroelectric PZT Nanowires,"nanoembossed ferroelectric nanostructures, nanoembossed ferroelectric, nanoembossing technology photochemical, species nanoembossed ferroelectric, nanowires fabricated nanoembossing","Materials Science, Multidisciplinary",True,7
10.1038/nature12415,"Integrative genomics identifies APOE epsilon 4 effectors in Alzheimer's disease (Retracted article. See vol. 523, 2015)","apoe4 load transcriptomic, apoe4 associated molecular, alzheimer disease load, apoe4 associated, load patients apoe4",Science & Technology - Other Topics,True,10
10.1038/aps.2011.155,Lipid metabolism disturbances and AMPK activation in prolonged propofol-sedated rabbits under mechanical ventilation,"prolonged propofol infusion, underlying propofol infusion, propofol infusion results, propofol infusion, propofol infusion syndrome","Chemistry, Multidisciplinary",True,9
10.1038/s41598-020-62909-9,Fire and summer temperatures work together breaking physical seed dormancy,"seed dormancy cistaceae, timing germination cistaceae, heat shock germination, germination species summer, seeds heat",Science & Technology - Other Topics,True,1
10.1038/s41467-018-06201-5,Vibrio parahaemolyticus RhsP represents a widespread group of pro-effectors for type VI secretion systems,"vibrio parahaemolyticus inhibits, proteins rhs toxins, vp1517 vibrio parahaemolyticus, rhs toxins eukaryotic, vibrio parahaemolyticus",Multidisciplinary Sciences,True,0
10.1038/nature03356,Mediation of pathogen resistance by exudation of antimicrobials from roots,"antimicrobial metabolites arabidopsis, pathogens pseudomonas syringae, bacterial pathogens pseudomonas, pathogens pseudomonas, root derived antimicrobial",Science & Technology - Other Topics,True,0
10.1038/nature11980,"CLASP-mediated cortical microtubule organization guides PIN polarization axis (Retracted article. See vol. 508, 2014)","plant cortical microtubule, microtubule organization polar, polar localization auxin, cortical microtubule clathrin, arabidopsis thaliana microtubule",Multidisciplinary Sciences,True,0
10.1038/nbt911,"Fluorobodies combine GFP fluorescence with the binding characteristics of antibodies (Retracted Article. See vol 22, pg 601, 2004)","green fluorescent protein, diverse antibody binding, antibody binding loops, fluorescent protein gfp, fluorobodies correlates binding",Biotechnology & Applied Microbiology,True,0
10.1038/nature09301,Branched tricarboxylic acid metabolism in Plasmodium falciparum,"understanding plasmodium metabolic, plasmodium metabolic, metabolism human malaria, plasmodium metabolic network, carbon metabolism tricarboxylic",Science & Technology - Other Topics,True,0
10.1021/la052447x,"Lamellar gels and spontaneous vesicles in catanionic surfactant mixtures (Retracted Article. See vol 22, pg 10296, 2006)","bilayers measured bending, repulsion bilayers dominate, repulsion bilayers, bilayers shows bending, bilayer curvature low","Chemistry, Multidisciplinary",True,6
10.1038/s41598-019-45584-3,Oscillations of the baseline of solar magnetic field and solar irradiance on a millennial timescale,"year solar cycles, oscillations solar activity, oscillations baseline solar, year solar, baseline solar magnetic",Multidisciplinary Sciences,True,1
10.1038/s41598-017-04584-x,"Contrasting the complexity of the climate of the past 122,000 years and recent 2000 years","climate complexity measured, climate complexity, method climate complexity, complexity climate past, complexity climate",Science & Technology - Other Topics,True,1
10.1021/nn202932z,Nanoembossing Induced Ferroelectric Lithography on PZT Films for Silver Particle Patterning,"nanoembossing induced ferroelectric, induced ferroelectric lithography, ferroelectric lithography, embossing ferroelectric films, known ferroelectric lithography","Chemistry, Physical",True,7
10.1017/prm.2020.67,Compact reduction in Lipschitz-free spaces,"precompact sets lipschitz, lipschitz free spaces, superreflexive banach space, satisfied weakly precompact, weakly precompact sets",Mathematics,True,3
10.1038/ncomms4961,"Capturing carbon dioxide as a polymer from natural gas(Retracted article. See vol. 7, 2016)","nucleophilic porous carbons, porous carbons synthesized, poly co2, form poly co2, porous carbons",Multidisciplinary Sciences,True,7
10.1038/s41598-020-59559-2,The effect of soil nutrients and moisture during ontogeny on apparent wood density of Eucalyptus grandis,"trees effects nutrients, wood density eucalyptus, wood moisture eucalyptus, plantation forests brazil, density eucalyptus grandis",Science & Technology - Other Topics,True,1
10.1038/nature07409,"Generation of cell polarity in plants links endocytosis, auxin distribution and cell fate decisions","pin endocytosis auxin, auxin distribution embryogenesis, direction intercellular auxin, auxin pathway associated, auxin pathway",Multidisciplinary Sciences,True,0
10.1021/acs.inorgchem.9b01342,"Superconductivity in LaRh2Ga2 with Noncentrosymmetric Structure (Retracted article. See vol. 58, pg. 16858, 2019)","larh2ga2 undergoes superconducting, phonon mediated superconductor, superconducting state structural, type ii superconductivity, discovery superconductivity new",Chemistry,True,7
10.1021/bi060547b,"Cytosol has a small effect on protein backbone dynamics (Retracted Article. See vol 46, pg 8206, 2007)","backbone dynamics apocytochrome, dynamics apocytochrome b5, dynamics apocytochrome, macromolecules biophysical information, protein cells dilute",Biochemistry & Molecular Biology,True,0
10.1038/s41598-019-56321-1,High diversity of Morchella and a novel lineage of the Esculenta clade from the north Qinling Mountains revealed by GCPSR-based study,"lineage morchella chensiensis, morchella chensiensis distinct, cultivars south qinling, phylogenetic species recognition, total phylogenetic species",Multidisciplinary Sciences,True,0
10.1038/s41929-018-0200-8,"Theory-guided Sn/Cu alloying for efficient CO2 electroreduction at low overpotentials (Publication with Expression of Concern. See vol. 3, pg. 604, 2020) (Retracted article. See vol. 4, pg. 441, 2021)","cusn3 catalysts electrodeposition, designed cusn3 catalysts, cusn3 catalysts, catalysts electrodeposition, alloying cu sn",Chemistry,True,7
10.1038/s41598-021-98431-9,Pharmacist-driven antimicrobial stewardship program in a long-term care facility by assessment of appropriateness,"antibiotic prescriptions prospective, antibiotic prescribing estimated, antibiotic prescriptions judged, appropriateness antibiotic prescriptions, assess appropriateness antibiotic",Science & Technology - Other Topics,True,8
10.1038/nature26142,"Quantized Majorana conductance (Publication with Expression of Concern. See vol. 581, 2020)","quantized universal conductance, quantized majorana, quantized conductance, quantized conductance plateau, quantized majorana peak",Science & Technology - Other Topics,True,7
10.1038/emboj.2010.65,"An endogenous, systemic RNAi pathway in plants (Retracted article. See vol. 34, pg. 2596, 2015)","rnai pathway plants, rna silencing pathways, rna interference rnai, rna silencing pathway, endogenous rna silencing",Cell Biology,True,0
